temperature,ph_level,turbidity,temp_delta,ph_delta,turb_delta,is_safe
26.26,6.76,18.9,-0.07,-0.01,0.4,0
32.32,7.41,5.6,0.26,0.03,-0.6,0
28.9,6.88,14.9,-0.02,-0.01,0.3,1
27.2,7.1,15.4,0.04,0.03,1.3,1
31.09,6.94,19.1,0.0,0.04,0.0,1
30.58,7.51,4.8,0.11,0.02,0.0,1
24.93,7.18,14.8,0.11,-0.05,-0.9,1
26.07,6.75,17.3,-0.1,0.06,-0.4,1
26.61,6.73,15.6,0.12,-0.01,-0.1,1
27.05,7.2,17.3,-0.05,0.0,1.6,1
32.66,7.25,8.4,-0.22,0.02,-0.9,0
28.7,7.3,9.9,-0.06,-0.04,-0.7,1
26.37,6.82,13.4,-0.21,-0.07,0.8,1
28.06,7.09,6.5,0.07,0.0,0.9,1
28.38,6.66,16.6,-0.21,-0.05,-8.0,1
26.98,6.84,15.0,-0.1,-0.08,0.5,1
26.42,6.55,16.3,0.05,0.04,0.0,1
27.72,6.54,14.5,0.12,0.03,0.4,1
26.59,6.58,18.3,-0.13,0.04,0.7,1
27.61,6.8,16.3,-0.3,-0.02,-1.3,1
30.07,7.02,11.5,-0.09,0.01,0.5,1
30.18,6.99,13.4,0.06,0.07,0.4,1
28.85,7.33,3.7,0.28,0.01,-2.5,1
27.0,6.94,13.6,0.0,0.02,0.7,1
29.55,7.05,14.2,0.23,0.03,-1.7,1
29.64,7.21,8.7,0.05,0.03,0.1,1
30.79,7.49,7.7,0.02,-0.02,0.0,1
26.4,7.33,7.3,0.11,-0.03,0.3,1
24.29,6.91,11.9,-1.78,0.05,0.4,0
28.91,7.31,6.6,-1.19,-0.03,0.2,1
30.56,7.35,7.1,0.0,0.05,-1.5,1
27.0,7.32,3.2,-0.11,0.02,1.2,1
27.28,7.12,8.0,-0.25,-0.05,0.0,1
27.49,7.14,10.0,0.05,-0.01,0.4,1
26.69,6.79,17.7,-0.08,-0.02,3.0,1
25.86,6.76,15.2,-0.16,0.05,0.0,1
27.45,7.08,10.0,0.1,0.01,0.1,1
29.31,7.17,13.8,0.25,0.0,-0.3,1
27.82,7.27,7.0,0.27,0.02,0.2,1
28.33,7.07,10.8,0.11,0.02,0.2,1
31.71,7.12,15.3,0.11,-0.04,2.3,0
30.37,7.47,6.5,0.02,-0.01,1.5,1
26.45,6.71,13.5,0.01,0.0,0.3,0
30.49,7.32,6.6,-0.24,-0.01,1.2,1
25.69,6.87,9.0,-0.35,-0.08,0.1,1
29.76,7.34,9.2,0.22,0.0,-0.3,1
28.77,6.79,20.2,0.0,0.03,1.8,0
28.73,6.62,23.2,-0.1,-0.01,-0.1,1
26.81,7.26,6.6,-0.1,-0.02,-0.6,1
29.78,7.51,6.9,-0.31,0.09,0.7,1
26.92,7.09,10.7,0.07,0.01,1.4,1
27.21,7.33,22.3,0.17,-0.07,0.0,0
29.9,7.06,11.7,-0.16,-0.04,0.9,1
30.5,6.89,18.1,0.37,0.01,0.3,1
30.46,7.41,3.6,0.2,0.05,0.3,1
26.74,6.83,12.6,-0.1,0.09,0.2,1
26.22,7.16,10.6,-0.09,-0.01,-1.1,1
27.72,6.8,15.1,0.17,0.0,0.0,1
26.11,7.05,7.4,0.01,0.02,-0.7,1
30.22,7.28,8.2,0.0,-0.03,-0.3,1
26.8,6.76,14.2,0.15,0.05,-0.3,1
28.44,6.7,26.0,0.11,0.01,-2.1,0
27.91,6.63,15.0,0.16,-0.15,-1.1,1
27.5,7.12,5.8,-0.13,-0.05,0.0,1
28.69,7.35,3.9,0.17,0.03,0.0,1
31.6,7.16,9.9,0.31,0.05,-0.6,0
26.29,6.75,12.5,0.26,-0.06,0.4,1
29.32,7.12,10.0,0.01,0.03,0.1,1
29.76,7.13,14.8,-0.01,-0.02,1.3,1
25.8,6.67,15.2,-0.08,0.0,0.0,1
28.78,7.32,2.8,-0.07,-0.01,-0.9,1
27.61,7.05,15.1,-0.21,-0.19,-0.8,1
30.31,7.36,6.6,-0.23,0.0,0.2,1
29.19,7.07,10.5,0.34,0.0,0.8,1
28.39,7.29,4.8,0.02,0.01,0.7,1
27.35,6.69,23.0,0.0,0.01,-2.4,0
28.86,7.04,10.5,-0.27,0.02,0.1,1
28.9,6.92,15.4,-0.32,0.04,0.8,1
28.94,7.4,12.0,0.12,0.02,-0.8,1
28.32,7.21,11.5,-0.12,0.06,0.4,1
28.12,6.8,16.4,-0.28,0.0,0.0,1
30.03,7.26,5.6,0.09,-0.07,-0.6,1
29.8,7.09,11.4,-0.12,-0.11,-0.4,1
26.72,6.54,17.6,0.04,-0.06,-0.1,1
27.27,7.02,9.5,-0.28,0.0,0.0,1
27.88,7.72,15.7,0.02,-0.07,1.3,1
28.55,6.88,12.0,0.33,-0.01,-0.3,1
29.73,6.67,16.5,0.05,0.05,-1.7,1
26.04,7.18,8.3,0.47,0.01,0.3,1
26.5,7.14,7.1,0.04,-0.01,0.3,0
32.08,7.15,15.1,0.0,0.04,-0.6,1
32.49,7.54,2.4,-0.19,-0.02,0.6,0
28.15,6.69,16.9,-0.21,0.01,0.0,1
26.62,7.03,15.0,-0.2,0.02,0.0,1
26.54,6.87,11.5,-0.25,-0.05,1.0,1
30.32,7.5,4.2,0.23,0.04,2.3,1
28.79,7.16,7.7,0.1,-0.36,-0.3,1
27.92,7.01,15.9,0.12,0.01,0.2,1
29.3,7.18,12.1,-0.18,0.0,0.1,1
26.96,7.21,11.9,-0.16,0.03,3.4,1
27.81,7.17,7.7,-0.09,0.02,-0.3,1
26.32,7.08,7.9,0.03,-0.01,0.3,1
27.23,6.82,10.0,-0.05,0.04,-0.1,1
29.98,6.92,15.9,-0.14,0.06,1.9,1
27.92,6.9,13.0,0.09,0.07,0.7,1
29.01,7.07,12.4,0.11,0.0,4.3,1
28.22,6.95,11.6,-0.14,-0.02,0.0,1
27.22,6.9,16.9,0.12,0.01,6.4,1
30.1,7.34,6.4,0.16,-0.09,0.1,1
27.88,6.69,20.0,-0.15,0.0,0.8,1
30.82,6.72,48.2,0.12,0.03,29.3,0
27.17,6.82,11.0,-0.33,-0.01,0.5,1
26.08,7.12,4.5,-0.07,0.02,1.1,1
29.05,7.37,5.3,-0.09,-0.04,0.4,1
29.24,7.28,14.6,0.04,-0.01,1.4,1
25.43,7.16,4.1,0.02,-0.02,0.2,1
29.72,7.1,12.9,-0.04,-0.01,-0.3,0
29.83,7.3,7.9,0.2,0.03,-2.8,1
28.31,7.11,8.9,-0.14,0.03,-0.9,1
27.67,6.95,4.3,0.17,0.09,-1.6,1
26.8,7.15,4.2,-0.04,-0.06,-1.5,1
27.87,7.05,22.5,-0.36,0.0,1.2,1
26.11,6.83,17.4,-0.25,0.02,-0.2,1
26.43,6.69,16.1,0.15,-0.04,-1.2,1
29.2,7.05,12.2,-0.25,-0.03,0.0,1
31.54,6.48,22.1,-0.13,0.02,0.3,0
29.8,7.34,15.1,-0.21,0.01,-0.4,1
28.78,6.83,12.8,0.16,0.0,0.4,1
25.95,6.72,18.4,-0.03,-0.02,1.3,1
27.62,7.25,12.2,0.39,0.04,-2.3,1
30.2,7.0,10.7,-0.17,0.03,0.7,1
27.45,6.91,8.4,-0.33,0.0,-1.0,1
27.31,6.95,8.4,0.26,0.01,0.3,1
29.67,7.29,8.7,0.13,0.02,-1.0,1
31.09,7.0,18.6,0.0,-0.02,-0.3,1
26.01,6.98,8.8,0.29,-0.03,0.4,1
26.08,6.87,12.7,-0.07,0.01,-0.3,1
26.22,6.46,29.9,-0.07,-0.05,-1.1,0
26.71,7.22,5.7,0.1,0.05,0.5,1
28.48,6.75,18.6,0.01,-0.04,-0.8,0
26.52,6.79,13.6,-0.15,-0.11,0.3,1
29.87,6.88,16.6,-0.12,0.07,0.4,1
28.64,7.23,10.9,-0.04,0.01,-0.2,1
27.82,7.29,8.0,0.1,0.0,-0.3,1
26.57,6.93,14.3,-0.13,0.0,-0.6,1
27.9,7.37,6.6,0.0,0.03,-1.8,1
26.13,7.22,3.5,-0.09,-0.01,-0.2,1
29.52,7.29,7.6,0.13,0.02,0.0,1
26.44,6.71,13.2,-0.12,-0.03,0.5,1
27.88,6.55,8.0,0.16,-0.63,-0.2,0
29.5,6.89,18.7,-0.15,-0.01,-0.3,1
27.21,6.99,8.8,-0.18,-0.03,0.2,1
29.93,7.54,6.4,-0.02,0.03,0.2,1
30.13,7.18,10.3,-0.07,0.0,-0.1,1
28.49,7.47,6.8,-0.04,-0.04,-0.1,1
29.2,6.93,13.7,0.25,0.0,-0.8,1
28.54,6.77,12.4,0.07,-0.06,-1.1,1
28.26,6.58,18.6,-0.1,-0.03,0.0,1
28.77,7.32,5.9,0.03,-0.02,0.1,1
26.85,6.87,12.3,0.0,-0.08,0.8,1
27.04,7.23,3.7,-0.19,0.01,0.1,1
27.67,7.28,6.4,-0.04,-0.01,0.5,1
26.33,7.15,8.6,-0.13,0.04,0.6,1
28.63,7.16,2.5,0.28,0.13,-0.8,1
28.26,7.33,8.0,-0.13,-0.02,-0.4,1
26.54,7.06,7.5,-0.06,0.02,0.6,1
28.77,6.65,19.6,0.0,-0.08,1.4,1
28.81,6.99,12.2,-0.39,-0.02,0.3,1
26.2,7.15,9.9,-0.13,0.0,1.3,1
26.65,6.77,13.9,0.06,-0.01,-0.8,1
26.11,6.99,15.0,-0.14,0.06,1.4,1
29.14,7.04,15.0,-0.31,0.0,0.3,1
27.95,7.34,8.9,0.1,0.03,-0.6,1
27.25,6.68,16.1,0.09,-0.11,-0.1,1
26.8,6.85,12.6,0.11,-0.02,0.2,1
27.72,6.96,10.7,0.02,0.0,-1.1,1
25.71,6.79,11.9,-0.01,0.01,1.2,1
29.24,6.93,18.1,0.29,-0.87,1.3,0
29.44,6.9,13.8,0.22,0.06,-1.2,1
31.25,7.19,7.5,0.18,0.02,-1.4,1
27.75,7.02,10.4,0.03,-0.01,-0.2,1
28.97,7.4,4.3,-6.4,-0.02,0.7,0
27.97,7.4,8.9,-0.04,0.0,0.9,1
27.02,6.3,20.8,-0.08,0.01,-1.4,0
27.58,6.96,15.6,0.15,-0.07,2.7,1
27.16,7.17,6.8,-0.24,-0.02,0.4,1
30.86,7.02,12.6,0.22,0.08,-0.2,1
26.1,7.02,11.0,-0.17,-0.01,-0.4,1
32.59,7.24,12.3,-0.07,-0.04,0.5,0
26.97,7.1,9.1,0.23,-0.03,0.5,1
26.8,6.62,16.7,-0.15,0.01,0.2,1
25.47,7.16,1.4,-0.13,-0.01,-2.5,0
29.92,7.2,11.8,-0.08,-0.01,0.8,1
28.63,6.62,20.0,0.33,0.01,-1.3,1
29.14,7.43,4.5,0.07,0.03,1.0,1
26.74,6.53,26.1,-0.29,-0.02,1.5,0
26.9,6.81,14.4,-0.08,-0.03,-0.6,1
25.4,6.59,17.2,0.07,0.01,-0.3,0
25.72,6.43,16.4,-0.2,0.02,0.2,0
27.93,7.15,9.5,-0.03,-0.01,-0.9,1
28.14,7.31,4.2,0.05,0.07,1.3,1
26.46,7.14,3.5,-0.08,0.0,1.0,1
26.2,6.82,14.2,0.08,0.02,-0.8,1
28.1,7.32,4.1,0.03,0.03,0.2,1
28.39,6.95,9.9,0.07,0.0,-0.3,1
25.92,7.02,11.6,0.2,0.0,1.8,1
29.11,6.9,11.9,-0.17,0.05,0.1,1
26.57,6.62,13.0,-0.15,-0.02,-0.8,1
25.88,7.24,2.3,-0.08,-0.01,-0.1,1
28.55,6.58,14.5,-0.1,-0.02,-1.8,1
32.08,7.06,15.8,0.0,0.0,1.4,1
25.9,6.4,17.7,-0.16,0.01,0.4,0
28.17,7.23,8.7,-0.22,-0.01,0.6,1
27.24,7.14,6.0,0.11,0.06,0.5,1
29.72,7.05,11.3,-0.13,-0.06,-0.3,1
29.26,6.97,10.5,0.15,-0.01,-1.1,1
32.57,7.4,4.4,-0.28,0.03,0.2,0
26.13,7.1,13.1,-0.02,-0.02,-3.1,1
30.28,7.14,12.9,-0.21,0.02,1.4,1
27.81,7.04,14.1,-0.04,0.02,-1.6,1
26.7,6.93,14.9,0.18,-0.01,0.2,1
26.33,7.22,4.6,0.16,0.03,-0.9,1
26.71,6.91,13.6,0.13,-0.03,-1.0,1
29.65,7.12,13.8,-0.33,0.0,-1.5,1
26.36,6.83,14.0,0.16,-0.01,-0.6,1
27.93,6.94,5.1,0.26,0.1,0.5,1
30.68,7.07,13.2,0.03,0.01,-0.4,1
27.79,7.14,18.6,0.01,-0.01,0.3,1
29.58,7.38,9.7,-0.06,0.04,-0.2,1
25.82,7.06,10.8,-0.37,0.01,1.1,1
30.59,7.51,4.9,-0.17,-0.02,-0.2,1
27.16,6.99,10.9,-0.17,0.02,0.0,1
25.95,7.08,12.4,-0.34,0.0,0.7,1
29.11,7.3,6.8,-0.15,0.01,-1.2,1
26.86,7.19,6.5,0.02,0.01,0.4,1
30.62,7.33,5.9,-0.12,0.0,-1.1,1
27.99,7.13,9.6,-0.08,0.03,-0.4,1
27.37,6.84,22.8,0.02,0.0,0.0,0
27.25,7.27,3.6,0.16,0.0,0.1,1
26.34,7.17,9.3,-0.42,-0.03,0.7,1
26.51,7.16,10.6,0.13,0.01,-0.1,1
27.31,7.23,7.0,-0.38,0.06,0.5,1
26.97,6.65,21.0,0.09,0.04,0.7,1
26.56,6.98,7.0,-0.15,0.0,0.0,1
28.13,7.11,10.3,0.26,0.0,-0.1,1
26.82,5.57,23.0,0.21,-0.88,0.5,0
29.37,7.42,19.6,0.38,-0.03,-1.5,1
29.46,7.48,5.6,0.06,0.01,0.3,1
28.71,6.86,13.2,-0.18,-0.03,0.3,1
30.2,7.28,9.9,-0.11,0.13,0.2,1
26.64,7.05,2.7,-0.05,-0.01,-2.0,1
28.64,6.5,17.3,0.21,0.06,-2.0,0
29.34,6.99,16.1,-0.09,-0.03,-0.8,1
26.14,6.9,11.0,0.25,0.01,-0.2,1
26.14,7.2,5.1,-0.06,-0.01,0.1,1
30.62,7.24,9.1,-0.04,-0.02,-1.6,1
28.53,6.76,17.4,-0.07,-0.04,-0.7,1
27.05,6.68,14.8,-0.04,0.0,0.1,1
29.97,7.16,16.6,0.05,-0.03,0.9,1
27.65,7.25,12.6,-0.18,-0.02,0.2,1
29.02,6.97,9.9,-0.09,0.02,-0.8,1
28.63,7.19,8.9,-0.32,-0.02,0.3,1
31.13,6.7,18.5,0.32,-0.03,-0.3,1
26.34,7.16,6.6,-0.29,-0.02,0.6,0
28.76,7.32,6.0,0.27,0.04,-1.5,1
28.15,7.27,6.9,0.33,0.0,-0.1,1
28.25,7.4,11.5,-0.35,0.0,1.5,1
29.79,6.78,18.2,-0.04,0.02,-0.3,1
29.4,7.33,6.6,-0.28,-0.01,0.4,1
28.61,7.18,10.0,0.49,0.03,0.1,1
27.23,7.14,8.4,0.18,0.01,3.9,1
29.73,6.9,16.8,-0.14,0.0,0.4,1
28.29,6.89,15.7,0.27,0.06,-0.3,1
29.13,7.03,8.8,0.08,-0.02,-0.3,1
25.69,7.08,9.2,-0.02,0.0,0.5,1
28.57,6.71,16.3,0.32,0.01,-1.3,0
29.95,7.17,18.4,-0.27,-0.05,2.0,1
26.79,7.15,25.0,0.0,0.0,18.6,0
27.47,6.47,19.2,0.22,-0.02,-1.1,0
26.17,7.28,4.6,-0.01,-0.03,0.2,1
26.54,7.36,6.5,0.01,0.0,0.5,1
31.08,7.08,13.0,0.43,0.01,-1.3,1
30.27,6.83,17.1,0.0,0.02,0.1,1
27.12,6.66,13.9,0.33,0.02,-1.4,1
27.77,6.82,17.3,0.22,0.02,1.4,1
28.33,6.72,17.3,-0.07,-0.03,-1.0,1
27.94,6.65,18.0,0.07,0.02,-1.5,1
27.02,6.78,16.5,0.03,-0.02,0.7,1
26.43,6.88,10.0,0.08,-0.02,-0.1,1
30.0,6.88,18.2,-0.04,-0.03,0.7,1
30.8,7.33,6.8,0.12,0.01,-0.3,1
27.2,7.15,6.6,0.09,0.03,0.9,1
29.96,6.88,18.2,0.07,-0.01,0.4,1
28.13,6.71,19.0,0.25,-0.04,0.8,1
27.76,7.36,3.9,-0.19,0.0,1.6,1
28.84,7.19,7.9,0.17,-0.02,1.6,1
26.0,7.24,8.6,-0.04,0.01,0.4,1
30.57,7.07,11.4,-0.1,0.03,0.3,1
26.52,6.97,10.3,-0.1,-0.01,1.1,1
30.41,7.4,6.1,0.24,-0.01,0.2,1
30.51,7.44,10.3,-0.28,-0.05,2.6,1
26.54,6.96,13.7,-0.33,-0.01,0.3,1
28.74,7.13,12.2,0.21,-0.11,1.8,1
25.6,6.9,11.2,0.0,-0.03,1.0,1
28.07,7.04,11.9,0.24,-0.02,0.1,1
28.53,6.93,19.0,0.25,-0.05,4.5,1
28.08,6.4,13.6,0.3,-0.56,-0.2,0
29.78,7.05,12.1,-0.11,0.02,-0.7,1
27.42,7.28,5.3,-0.01,0.01,1.8,1
28.13,6.83,13.8,-0.54,0.03,-0.4,1
30.51,7.22,10.1,0.38,0.04,-0.2,1
28.44,7.17,8.9,-0.19,-0.02,0.0,1
24.89,7.08,16.4,0.11,-0.08,-0.5,0
25.53,6.95,11.3,0.09,-0.01,0.2,1
26.32,6.7,12.8,0.33,-0.04,0.6,1
26.24,7.31,4.5,0.16,0.0,1.2,1
30.85,6.68,18.6,-0.28,-0.02,0.1,0
29.51,7.16,12.4,0.0,0.0,-0.8,1
26.98,6.76,14.9,-0.18,-0.08,-1.6,1
26.79,6.32,21.4,0.1,0.07,-0.3,0
27.1,7.25,6.1,-0.17,0.02,0.2,1
27.56,7.25,6.0,-0.07,0.01,0.5,1
28.26,6.8,16.0,0.13,0.0,-0.2,1
25.78,7.22,5.5,-0.04,-0.08,-0.9,0
30.31,7.43,7.3,0.49,0.03,0.6,1
28.14,7.3,6.5,-0.1,0.02,-0.1,1
26.99,7.02,10.5,0.28,-0.06,0.6,1
27.32,6.99,14.8,0.49,-0.01,-1.6,1
25.86,7.35,5.5,-0.05,0.07,0.3,1
31.5,7.29,9.4,-0.04,-0.01,0.4,1
30.13,7.08,9.9,0.04,-0.02,-1.0,1
29.71,7.29,5.3,-0.34,-0.01,-0.4,1
28.36,6.91,31.9,0.24,-0.06,22.3,0
29.69,7.5,5.2,0.16,0.0,0.1,1
28.06,7.15,8.8,0.13,0.0,-0.7,1
28.13,6.5,21.5,0.17,-0.02,-0.6,1
27.13,7.28,11.1,-0.04,0.0,-0.6,1
25.93,7.01,11.6,-0.23,0.03,0.6,1
25.57,7.13,6.0,-0.3,-0.01,0.5,1
27.06,6.6,16.3,-0.11,0.01,0.0,1
29.07,6.72,15.1,-0.11,-0.01,0.6,1
27.13,7.15,1.3,0.29,0.0,-2.0,1
26.69,6.96,11.2,-0.14,0.03,-0.2,1
26.81,8.78,5.3,-0.16,1.47,-0.3,0
27.55,6.92,7.2,0.05,-0.03,0.2,1
27.37,7.04,4.3,-0.13,-0.02,0.3,1
25.39,6.9,17.6,0.05,-0.02,1.6,1
26.16,6.74,13.2,0.09,-0.02,0.7,1
26.14,6.93,9.9,0.0,-0.01,0.9,1
30.05,7.47,13.8,0.11,-0.05,-1.5,1
27.33,6.88,5.2,-0.26,-0.06,-0.5,1
27.01,6.66,15.9,-0.1,0.29,1.1,1
25.27,6.73,14.6,-0.41,0.0,-0.7,0
25.7,6.92,9.5,-0.26,-0.02,-0.4,1
28.95,6.92,15.3,-0.07,0.0,-0.6,1
28.04,6.71,19.6,0.01,0.03,0.5,1
29.46,7.29,11.2,-0.31,-0.02,-0.3,1
26.53,7.11,11.4,-0.21,-0.03,0.2,1
28.12,6.65,14.2,-0.08,-0.03,0.2,1
30.58,7.24,10.6,0.03,0.0,-1.4,1
26.92,6.61,15.8,0.05,0.04,0.5,1
29.26,7.41,5.1,-0.08,0.03,0.7,1
28.93,7.78,9.0,0.22,-0.04,0.5,1
28.12,6.81,18.1,0.08,-0.03,-0.4,1
31.46,7.0,7.7,0.3,0.02,-0.6,0
27.26,7.37,4.4,-0.23,-0.01,-0.3,1
26.7,6.59,14.4,0.08,-0.06,0.3,1
26.16,6.59,14.8,0.19,-0.02,0.0,1
27.65,6.51,17.5,0.06,0.03,0.0,0
28.22,6.76,10.1,0.15,-0.04,0.2,1
32.12,7.08,11.6,-0.14,-0.12,0.5,0
28.26,7.34,6.2,-0.39,0.01,-0.6,1
29.98,6.84,15.0,-0.35,-0.01,-0.4,1
31.79,7.54,6.7,-0.17,-0.01,3.1,0
24.78,7.16,16.9,0.05,0.03,-2.7,0
29.51,7.17,14.8,-0.03,-0.01,3.5,1
28.71,6.7,19.2,0.21,0.01,-0.5,1
28.19,7.2,16.6,-0.26,-0.63,-0.7,0
26.86,6.58,15.2,0.33,0.0,0.0,1
27.09,6.98,10.2,0.16,0.0,1.0,1
30.71,7.28,10.3,0.05,0.02,-0.5,1
28.03,7.32,5.0,0.16,0.01,1.8,1
30.82,7.26,9.7,0.14,0.08,-0.9,1
29.22,6.81,14.5,-0.09,0.09,0.0,1
29.37,6.91,12.2,-0.17,-0.07,-2.3,1
27.64,6.95,12.3,0.02,0.0,0.1,1
26.41,7.11,6.9,-0.02,-0.03,0.5,1
27.71,6.63,17.8,0.1,0.05,-2.6,1
28.03,7.47,7.5,-0.09,-0.01,-0.6,1
26.51,7.17,3.4,-0.04,0.02,-0.3,1
28.93,7.36,15.3,-0.29,0.7,-0.3,0
28.59,6.9,14.0,-0.05,0.01,-0.6,1
26.43,6.71,16.2,0.15,0.03,0.9,1
29.88,7.5,9.5,-0.03,0.01,2.2,1
30.14,7.19,10.0,-0.08,0.01,-3.8,1
27.61,7.27,7.3,0.1,0.02,-0.6,1
28.3,6.74,18.4,0.0,0.01,-0.4,1
25.85,6.91,9.9,-0.01,-0.01,0.7,1
28.62,7.45,5.0,0.07,-0.01,0.8,1
27.27,6.85,27.3,-0.11,0.0,0.7,0
27.7,6.86,13.3,0.15,0.0,-0.1,1
26.79,7.12,3.9,-0.03,-0.02,-0.1,1
28.24,7.28,6.0,0.03,0.03,1.2,1
27.06,6.75,15.3,0.31,0.0,1.9,1
25.94,7.15,11.1,-0.22,0.12,1.0,1
29.99,7.09,11.3,0.08,0.02,0.6,1
27.4,6.51,20.2,0.1,-0.03,0.2,0
28.04,7.18,7.3,0.2,-0.09,0.2,1
30.4,7.01,11.7,0.01,-0.04,-0.8,1
26.42,6.85,23.1,-0.15,0.01,0.9,0
28.37,7.16,8.0,0.13,0.01,0.1,1
30.4,7.34,9.0,0.2,0.02,-0.1,1
30.4,7.06,11.3,0.08,-0.02,0.1,1
29.55,6.81,16.6,0.15,-0.04,0.6,1
29.44,7.39,9.7,-0.14,0.01,0.0,1
30.45,7.12,10.0,-0.27,-0.04,-1.1,1
29.54,7.18,11.3,0.05,0.04,0.1,1
26.65,6.92,10.9,-0.16,0.03,-1.8,1
30.08,6.87,18.8,0.02,-0.06,2.2,1
28.28,7.12,5.8,0.14,0.02,-1.0,1
26.93,6.59,17.7,-0.08,-0.01,2.1,1
27.95,7.09,10.4,0.38,0.01,-0.7,1
30.63,7.2,11.9,-0.09,0.03,0.4,1
26.09,7.02,5.7,0.14,-0.01,-0.1,1
29.76,7.11,13.2,0.17,0.01,-0.4,1
25.17,7.2,12.2,0.21,0.0,-1.3,1
26.21,6.76,13.5,0.22,0.02,0.8,1
26.77,7.08,12.5,-0.05,-0.02,5.6,1
27.5,7.08,8.6,0.06,0.01,-1.3,1
31.74,6.71,18.6,2.0,-0.05,0.2,0
25.64,7.09,6.8,-0.02,-0.01,0.6,1
26.33,7.04,12.1,-0.02,-0.01,-0.6,1
26.64,6.89,13.6,-0.02,0.01,0.2,1
28.23,6.84,15.1,0.36,-0.03,0.0,1
27.28,6.83,14.1,-0.39,-0.02,-1.3,1
32.33,7.19,11.5,-0.06,0.0,0.1,0
25.96,6.76,15.1,-0.14,-0.01,-0.2,0
28.35,6.7,17.7,-0.29,0.01,0.7,1
27.44,7.08,11.6,0.19,0.0,0.3,1
26.13,7.29,2.8,0.19,0.01,-0.7,1
28.61,6.68,16.8,0.16,0.02,-0.4,1
30.66,6.71,19.7,3.67,0.02,0.4,0
29.07,6.87,17.2,0.2,-0.01,2.9,1
30.1,7.52,4.3,-0.24,0.05,-0.2,1
29.74,7.42,5.8,0.08,0.01,-0.5,1
27.8,7.19,7.1,-0.02,-0.05,2.5,1
25.8,6.87,14.9,0.01,0.03,0.4,1
27.07,7.1,11.5,0.39,0.01,-1.2,1
27.51,6.53,15.9,-0.04,-0.03,-0.5,0
28.54,6.73,18.1,-0.03,0.02,0.9,1
27.44,6.69,16.4,0.04,-0.01,0.2,1
26.76,7.2,8.6,-0.08,-0.06,-0.7,1
26.41,6.5,20.8,0.19,0.0,0.3,1
26.38,6.68,14.3,0.17,0.0,0.3,1
28.23,7.23,9.2,-0.06,-0.03,0.0,1
27.25,7.07,8.5,-0.19,0.01,-1.2,1
29.81,6.82,17.6,-0.05,0.0,1.2,1
27.54,7.34,8.0,0.06,0.01,-0.5,1
28.37,6.85,16.6,0.21,-0.02,-0.8,1
29.69,7.3,5.6,-0.32,-0.02,-2.3,1
32.07,7.01,13.6,0.07,-0.03,0.3,1
26.85,6.77,15.5,0.01,-0.01,-0.4,1
27.54,7.92,7.5,-0.13,0.13,0.5,1
27.37,6.96,9.3,-0.07,0.0,0.7,1
27.63,7.24,5.5,0.28,0.03,-0.1,1
28.01,7.4,8.0,-0.27,0.0,0.4,1
26.29,6.93,12.0,0.02,-0.07,-1.5,1
27.73,7.21,10.7,-0.12,0.0,1.0,1
27.91,7.23,11.4,-0.48,-0.01,0.4,1
28.33,6.89,14.8,-0.26,-0.01,0.8,1
26.04,7.29,4.1,-0.18,-0.05,-0.3,1
27.59,6.7,21.5,0.17,-0.02,-0.1,1
27.31,7.3,6.0,-0.06,0.03,0.3,1
29.5,7.4,16.3,-0.23,-0.1,2.2,1
26.3,6.68,16.2,-0.3,0.0,0.4,1
28.83,6.75,17.5,-0.06,0.0,-0.2,1
32.25,7.31,7.4,-0.1,-0.01,-0.5,0
30.03,7.23,8.8,-0.04,-0.01,0.1,1
28.11,6.59,16.2,-0.02,0.01,-1.2,1
31.65,6.43,20.0,0.51,0.05,0.2,1
28.64,7.19,6.2,-0.18,-0.03,0.3,1
29.03,7.12,12.1,-0.27,0.0,1.0,1
29.82,6.93,10.9,0.14,0.0,-0.2,1
30.37,7.35,7.9,-0.02,-0.03,0.7,1
29.47,6.98,15.3,0.26,0.08,0.9,1
29.74,6.65,18.5,0.12,-0.07,-1.7,1
27.07,6.96,9.5,0.26,-0.02,-0.3,1
26.44,7.2,21.5,-0.03,0.0,0.3,1
28.23,6.66,17.1,0.23,-0.01,-0.2,1
28.06,6.85,12.0,0.21,-0.01,-0.4,1
27.12,6.94,11.8,-0.07,0.01,1.2,1
28.32,6.78,17.5,0.29,0.03,1.3,1
26.7,7.0,7.6,-0.07,-0.01,0.2,1
30.56,7.38,6.7,-0.25,0.03,-0.4,1
26.73,7.12,11.4,0.35,0.0,-0.7,1
27.39,7.02,11.4,-0.04,0.01,0.3,1
26.84,6.94,11.7,0.25,-0.01,-0.1,1
25.91,7.28,5.2,-0.14,-0.01,0.5,1
27.19,7.06,10.7,0.04,-0.02,0.1,1
28.66,6.68,15.1,-0.18,-0.03,-0.8,1
26.79,7.05,9.7,0.09,-0.04,-0.2,1
29.11,7.03,12.0,0.23,0.0,-0.5,1
26.66,6.84,14.0,-0.1,0.05,-1.9,1
27.57,7.26,6.3,-0.42,-0.01,-0.7,1
26.45,6.82,10.9,0.03,-0.02,-1.0,1
27.01,6.95,8.3,-0.11,0.0,-0.8,1
31.79,7.27,7.7,-0.08,0.0,-0.2,0
26.09,6.94,11.4,-0.1,-0.01,0.0,1
29.41,7.15,11.5,0.23,0.0,0.1,1
29.92,7.33,5.0,-0.01,-0.03,-0.7,1
